,map_unit_id,map_unit_name,meadow,map_unit_area,breed_pre,ls_breed_pre,breed_overall_pre,breed_facres_pre,summer_pre,ls_summer_pre,summer_overall_pre,summer_facres_pre,winter_pre,ls_winter_pre,winter_overall_pre,winter_facres_pre,breed_post,ls_breed_post,breed_overall_post,breed_facres_post,summer_post,ls_summer_post,summer_overall_post,summer_facres_post,winter_post,ls_winter_post,winter_overall_post,winter_facres_post,breed_delta,summer_delta,winter_delta,mgmt_multiplier,meadow_multiplier,breed_credits,summer_credits,winter_credits,habitat_type,credits,total_contribution,reserve_credits,saleable_credits
14,16,SFLH Sodic Mix 1,No Meadow,34.59620489,0.0,0.560575492631376,0.0,0.0,0.49375,0.796757873776671,0.3933992001772313,13.61011933289362,0.0,0.230499980511603,0.0,0.0,0.0,0.560575492631376,0.0,0.0,0.49375,0.796757873776671,0.3933992001772313,13.61011933289362,0.0,0.230499980511603,0.0,0.0,0.0,0.0,0.0,1.2000000716266095,0.0,0.0,0.0,0.0,None,0.0,0.11,0.0,0.0
15,17,Snowstorm Mountains Disturbed Sagebrush,No Meadow,1004.239271,0.518,0.707781694390809,0.36663091769443906,368.1851655115245,1.0,0.700099377216477,0.700099377216477,703.0672882034289,0.315,0.442046501219534,0.1392446478841532,139.8349436818337,0.518,0.707781694390809,0.36663091769443906,368.1851655115245,1.0,0.700099377216477,0.700099377216477,703.0672882034289,0.315,0.442046501219534,0.1392446478841532,139.8349436818337,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,None,0.0,0.11,0.0,0.0
16,18,Snowstorm Mountains Meadow-U,Unaltered,14.13400536,0.0,0.702529813816298,0.0,0.0,0.0,0.70390684642489,0.0,0.0,0.0,0.448981608663286,0.0,0.0,0.0975,0.702529813816298,0.06849665684708905,0.9681321150188373,0.18005000000000002,0.70390684642489,0.12673842769880145,1.791321616412832,0.0,0.448981608663286,0.0,0.0,0.9681321150188373,1.791321616412832,0.0,1.1999999999999997,8.0,1.1617585380226045,16.480158870998054,0.0,Late Brood-Rearing,16.480158870998054,0.11,1.812817475809786,14.667341395188268
17,19,Snowstorm Mountains Mountain Sagebrush Mix,No Meadow,1525.225901,0.95,0.686484172959898,0.6521599643119032,994.6912691637503,0.92875,0.697558601959977,0.6478575515703286,988.1291178135085,1.0,0.385346638433065,0.385346638433065,587.7406738013927,0.95,0.686484172959898,0.6521599643119032,994.6912691637503,0.92875,0.697558601959977,0.6478575515703286,988.1291178135085,1.0,0.385346638433065,0.385346638433065,587.7406738013927,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,None,0.0,0.11,0.0,0.0
18,28,Spring Creek Big Sagebrush,No Meadow,1308.039248,0.20902500000000002,0.710794251218755,0.14857376836100025,194.34032023944897,0.22331250000000002,0.6942088749739,0.15502551939260908,202.77946380711782,0.875,0.436887034085066,0.3822761548244328,500.03221408488264,0.41805000000000003,0.710794251218755,0.2971475367220005,388.68064047889794,0.44662500000000005,0.6942088749739,0.31005103878521817,405.55892761423564,0.875,0.436887034085066,0.3822761548244328,500.03221408488264,194.34032023944897,202.77946380711782,0.0,1.1999999999999995,0.0,233.20838428733867,243.3353565685413,0.0,Late Brood-Rearing,243.3353565685413,0.11,26.766889222539543,216.56846734600177
19,29,Spring Creek Big Sagebrush Bottom,No Meadow,125.1947221,0.0,0.752501441572742,0.0,0.0,0.0,0.706635918834768,0.0,0.0,0.975,0.455495158013803,0.44410777906345794,55.599949982297815,0.0146125,0.752501441572742,0.010995927314981693,1.3766320644309322,0.00990625,0.706635918834768,0.00700011207095692,0.8763770853923072,0.975,0.455495158013803,0.44410777906345794,55.599949982297815,1.3766320644309322,0.8763770853923072,0.0,1.1999999999999997,0.0,1.6519584773171183,1.0516525024707684,0.0,Breeding,1.6519584773171183,0.11,0.181715432504883,1.4702430448122352
20,31,Spring Creek Disturbed Sagebrush,No Meadow,446.5607843,0.0,0.70465370656243,0.0,0.0,0.0,0.70347676586595,0.0,0.0,0.34,0.481693048535859,0.16377563650219207,73.1357766856506,0.0,0.70465370656243,0.0,0.0,0.04365,0.70347676586595,0.030706760830048717,13.712435199579074,0.34,0.481693048535859,0.16377563650219207,73.1357766856506,0.0,13.712435199579074,0.0,1.2000000000000002,0.0,0.0,16.45492223949489,0.0,Late Brood-Rearing,16.45492223949489,0.11,1.810041446344438,14.644880793150453
21,32,Spring Creek Disturbed Sagebrush 2,No Meadow,373.9286888,0.0,0.709670636703423,0.0,0.0,0.0,0.710093302269989,0.0,0.0,0.0,0.471268109667909,0.0,0.0,0.0,0.709670636703423,0.0,0.0,0.0,0.710093302269989,0.0,0.0,0.0,0.471268109667909,0.0,0.0,0.0,0.0,0.0,1.1999999999999997,0.0,0.0,0.0,0.0,None,0.0,0.11,0.0,0.0
22,33,Spring Creek Greasewood Mix,No Meadow,204.8487452,0.0,0.682096361791765,0.0,0.0,0.0,0.65219573837159,0.0,0.0,0.0,0.240438635332574,0.0,0.0,0.0,0.682096361791765,0.0,0.0,0.1431875,0.65219573837159,0.09338627728808203,19.130061721362864,0.0,0.240438635332574,0.0,0.0,0.0,19.130061721362864,0.0,1.2,0.0,0.0,22.956074065635438,0.0,Late Brood-Rearing,22.956074065635438,0.11,2.5251681472198984,20.43090591841554
23,34,Spring Creek Meadow-U,Unaltered,5.310591067,0.4125,0.767870913381162,0.3167467517697293,1.6821124704495907,0.87625,0.730830560559812,0.6403902786905352,3.4008508934075965,0.0,0.480089059342509,0.0,0.0,0.4125,0.767870913381162,0.3167467517697293,1.6821124704495907,0.87625,0.730830560559812,0.6403902786905352,3.4008508934075965,0.0,0.480089059342509,0.0,0.0,0.0,0.0,0.0,1.2,8.0,0.0,0.0,0.0,None,0.0,0.11,0.0,0.0
24,35,Twentyone Creek Big Sagebrush,No Meadow,249.9146028,0.17399499999999998,0.642108004631395,0.11172358226583955,27.921354685360416,0.170775,0.675180297899464,0.11530391537378097,28.816132211923286,1.0,0.403483918867155,0.403483918867155,100.83652331987247,0.51442,0.642108004631395,0.3303131997424822,82.5500921132395,0.5049,0.675180297899464,0.3408985324094394,85.19552132220798,1.0,0.403483918867155,0.403483918867155,100.83652331987247,54.62873742787909,56.37938911028469,0.0,1.1999999999999997,0.0,65.55448491345489,67.65526693234162,0.0,Late Brood-Rearing,67.65526693234162,0.11,7.442079362557578,60.21318756978404
25,36,Twentyone Creek Disturbed Sagebrush,No Meadow,500.348959,0.0,0.698701726151063,0.0,0.0,0.0,0.703905823108341,0.0,0.0,0.0,0.444427132752857,0.0,0.0,0.0,0.698701726151063,0.0,0.0,0.0,0.703905823108341,0.0,0.0,0.0,0.444427132752857,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,None,0.0,0.11,0.0,0.0
26,37,Twentyone Creek Meadow-U,Unaltered,22.94827031,0.0,0.686800971473615,0.0,0.0,0.0,0.697107342963523,0.0,0.0,0.0,0.43816868992562,0.0,0.0,0.0,0.686800971473615,0.0,0.0,0.0,0.697107342963523,0.0,0.0,0.0,0.43816868992562,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,8.0,0.0,0.0,0.0,None,0.0,0.11,0.0,0.0
27,38,Twentyone Creek Mountain Sagebrush Mix,No Meadow,142.5343219,0.0,0.70517669093441,0.0,0.0,0.0,0.703719942466072,0.0,0.0,0.0,0.436946192050573,0.0,0.0,0.0,0.70517669093441,0.0,0.0,0.0,0.703719942466072,0.0,0.0,0.0,0.436946192050573,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,None,0.0,0.11,0.0,0.0
28,39,Water,No Meadow,364.4585975,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.0,,,,None,,0.11,,
29,40,Chimney Meadow-A,Altered,154.0384046,0.18000000000000002,0.679417742831366,0.1222951937096459,18.83815652928181,0.08846037000000001,0.702729549052867,0.06216371591914977,9.575599624193455,0.0,0.20191590975151,0.0,0.0,0.2,0.679417742831366,0.13588354856627322,20.931285032535346,0.09828930000000001,0.702729549052867,0.06907079546572197,10.639555137992726,0.0,0.20191590975151,0.0,0.0,2.093128503253535,1.0639555137992716,0.0,1.2,8.0,2.5117542039042418,9.788390726953297,0.0,Late Brood-Rearing,9.788390726953297,0.11,1.0767229799648628,8.711667746988434
30,42,Snowstorm Mountains Disturbed Sagebrush 2 ,No Meadow,154.2289465,0.0,0.711593423472892,0.0,0.0,0.0,0.699369555616862,0.0,0.0,0.33,0.458586300980682,0.15133347932362506,23.34000308626223,0.0,0.711593423472892,0.0,0.0,0.0,0.699369555616862,0.0,0.0,0.33,0.458586300980682,0.15133347932362506,23.34000308626223,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,None,0.0,0.11,0.0,0.0
31,8888,Existing,No Meadow,3.391214356626252,,0.524200402,,,,0.557546858,,,,0.227503666,,,,0.524200402,,,,0.557546858,,,,0.227503666,,,,,,1.1999999167309574,0.0,,,,None,,0.11,,
