,map_unit_id,map_unit_name,meadow,map_unit_area,breed_pre,ls_breed_pre,breed_overall_pre,breed_facres_pre,summer_pre,ls_summer_pre,summer_overall_pre,summer_facres_pre,winter_pre,ls_winter_pre,winter_overall_pre,winter_facres_pre,breed_post,ls_breed_post,breed_overall_post,breed_facres_post,summer_post,ls_summer_post,summer_overall_post,summer_facres_post,winter_post,ls_winter_post,winter_overall_post,winter_facres_post,breed_delta,summer_delta,winter_delta,mgmt_multiplier,meadow_multiplier,breed_credits,summer_credits,winter_credits,habitat_type,credits,total_contribution,reserve_credits,saleable_credits
10,12,SFLH Disturbed Sagebrush,No Meadow,563.3727268,0.0,0.594238575812001,0.0,0.0,0.0,0.771864415314452,0.0,0.0,0.0,0.407927400969513,0.0,0.0,0.0,0.594238575812001,0.0,0.0,0.13635,0.771864415314452,0.10524371302812553,59.29143758721177,0.0,0.407927400969513,0.0,0.0,0.0,59.29143758721177,0.0,1.1999999999999997,0.0,0.0,71.14972510465411,0.0,Late Brood-Rearing,71.14972510465411,0.11,7.8264697615119525,63.32325534314216
11,13,SFLH Greasewood Mix 2,No Meadow,58.94992104,0.22499999999999998,0.544409772575791,0.12249219882955298,7.220905449018129,0.15794999999999998,0.794930154506159,0.1255592179042478,7.401705981299561,1.0,0.218706857870059,0.218706857870059,12.89275200234648,0.625,0.544409772575791,0.34025610785986937,20.058070691717024,0.43875,0.794930154506159,0.34877560528957724,20.560294392498786,1.0,0.218706857870059,0.218706857870059,12.89275200234648,12.837165242698894,13.158588411199226,0.0,1.2000000736066783,0.0,15.404599236139765,15.790307061999055,0.0,Late Brood-Rearing,15.790307061999055,0.11,1.736933776819896,14.053373285179159
12,14,SFLH Meadow-A,Altered,149.6917473,0.3625,0.479607223363888,0.1738576184694094,26.025050690102645,0.19320589375,0.710820991606804,0.1373348049796538,20.55788692250912,0.0,0.114365791306896,0.0,0.0,0.3625,0.479607223363888,0.1738576184694094,26.025050690102645,0.19320589375,0.710820991606804,0.1373348049796538,20.55788692250912,0.0,0.114365791306896,0.0,0.0,0.0,0.0,0.0,1.2,8.0,0.0,0.0,0.0,None,0.0,0.11,0.0,0.0
13,15,SFLH Meadow-U,Unaltered,30.50475985,0.45,0.51871260014527,0.2334206700653715,7.120441484370241,0.92875,0.773485828246643,0.7183749629840697,21.913855728081685,0.0,0.224713466394303,0.0,0.0,0.45,0.51871260014527,0.2334206700653715,7.120441484370241,0.92875,0.773485828246643,0.7183749629840697,21.913855728081685,0.0,0.224713466394303,0.0,0.0,0.0,0.0,0.0,1.2,8.0,0.0,0.0,0.0,None,0.0,0.11,0.0,0.0
14,16,SFLH Sodic Mix 1,No Meadow,34.59620489,0.0,0.560575492631376,0.0,0.0,0.49375,0.796757873776671,0.3933992001772313,13.61011933289362,0.0,0.230499980511603,0.0,0.0,0.0,0.560575492631376,0.0,0.0,0.49375,0.796757873776671,0.3933992001772313,13.61011933289362,0.0,0.230499980511603,0.0,0.0,0.0,0.0,0.0,1.2000000716266095,0.0,0.0,0.0,0.0,None,0.0,0.11,0.0,0.0
15,17,Snowstorm Mountains Disturbed Sagebrush,No Meadow,1004.239271,0.518,0.707781694390809,0.36663091769443906,368.1851655115245,1.0,0.700099377216477,0.700099377216477,703.0672882034289,0.315,0.442046501219534,0.1392446478841532,139.8349436818337,0.518,0.707781694390809,0.36663091769443906,368.1851655115245,1.0,0.700099377216477,0.700099377216477,703.0672882034289,0.315,0.442046501219534,0.1392446478841532,139.8349436818337,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,None,0.0,0.11,0.0,0.0
16,18,Snowstorm Mountains Meadow-U,Unaltered,14.13400536,0.0,0.702529813816298,0.0,0.0,0.0,0.70390684642489,0.0,0.0,0.0,0.448981608663286,0.0,0.0,0.255,0.702529813816298,0.179145102523156,2.5320378392800365,0.47090000000000004,0.70390684642489,0.3314697339814807,4.684994996772023,0.0,0.448981608663286,0.0,0.0,2.5320378392800365,4.684994996772023,0.0,1.1999999999999997,8.0,3.038445407136043,43.10195397030261,0.0,Late Brood-Rearing,43.10195397030261,0.11,4.741214936733287,38.360739033569324
17,19,Snowstorm Mountains Mountain Sagebrush Mix,No Meadow,1525.225901,0.95,0.686484172959898,0.6521599643119032,994.6912691637503,0.92875,0.697558601959977,0.6478575515703286,988.1291178135085,1.0,0.385346638433065,0.385346638433065,587.7406738013927,0.95,0.686484172959898,0.6521599643119032,994.6912691637503,0.92875,0.697558601959977,0.6478575515703286,988.1291178135085,1.0,0.385346638433065,0.385346638433065,587.7406738013927,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,None,0.0,0.11,0.0,0.0
18,28,Spring Creek Big Sagebrush,No Meadow,1308.039248,0.20902500000000002,0.710794251218755,0.14857376836100025,194.34032023944897,0.22331250000000002,0.6942088749739,0.15502551939260908,202.77946380711782,0.875,0.436887034085066,0.3822761548244328,500.03221408488264,0.4645,0.710794251218755,0.3301639296911117,431.86737830988665,0.49625,0.6942088749739,0.3445011542057979,450.62103068248393,0.875,0.436887034085066,0.3822761548244328,500.03221408488264,237.52705807043768,247.8415668753661,0.0,1.1999999999999995,0.0,285.0324696845251,297.4098802504392,0.0,Late Brood-Rearing,297.4098802504392,0.11,32.71508682754831,264.6947934228909
19,29,Spring Creek Big Sagebrush Bottom,No Meadow,125.1947221,0.0,0.752501441572742,0.0,0.0,0.0,0.706635918834768,0.0,0.0,0.975,0.455495158013803,0.44410777906345794,55.599949982297815,0.2338,0.752501441572742,0.17593483703970708,22.026113030894916,0.1585,0.706635918834768,0.11200179313531072,14.022033366276915,0.975,0.455495158013803,0.44410777906345794,55.599949982297815,22.026113030894916,14.022033366276915,0.0,1.1999999999999997,0.0,26.431335637073893,16.826440039532294,0.0,Breeding,26.431335637073893,0.11,2.907446920078128,23.523888716995764
20,31,Spring Creek Disturbed Sagebrush,No Meadow,446.5607843,0.0,0.70465370656243,0.0,0.0,0.0,0.70347676586595,0.0,0.0,0.34,0.481693048535859,0.16377563650219207,73.1357766856506,0.0,0.70465370656243,0.0,0.0,0.327375,0.70347676586595,0.2303007062253654,102.84326399684306,0.34,0.481693048535859,0.16377563650219207,73.1357766856506,0.0,102.84326399684306,0.0,1.2000000000000002,0.0,0.0,123.4119167962117,0.0,Late Brood-Rearing,123.4119167962117,0.11,13.575310847583287,109.83660594862842
21,32,Spring Creek Disturbed Sagebrush 2,No Meadow,373.9286888,0.0,0.709670636703423,0.0,0.0,0.0,0.710093302269989,0.0,0.0,0.0,0.471268109667909,0.0,0.0,0.0,0.709670636703423,0.0,0.0,0.021875000000000002,0.710093302269989,0.015533290987156011,5.8083431315761045,0.0,0.471268109667909,0.0,0.0,0.0,5.8083431315761045,0.0,1.1999999999999997,0.0,0.0,6.970011757891323,0.0,Late Brood-Rearing,6.970011757891323,0.11,0.7667012933680456,6.203310464523278
22,33,Spring Creek Greasewood Mix,No Meadow,204.8487452,0.0,0.682096361791765,0.0,0.0,0.0,0.65219573837159,0.0,0.0,0.0,0.240438635332574,0.0,0.0,0.0,0.682096361791765,0.0,0.0,0.365375,0.65219573837159,0.23829601790751967,48.814640254512135,0.0,0.240438635332574,0.0,0.0,0.0,48.814640254512135,0.0,1.2,0.0,0.0,58.57756830541456,0.0,Late Brood-Rearing,58.57756830541456,0.11,6.443532513595602,52.13403579181896
23,34,Spring Creek Meadow-U,Unaltered,5.310591067,0.4125,0.767870913381162,0.3167467517697293,1.6821124704495907,0.87625,0.730830560559812,0.6403902786905352,3.4008508934075965,0.0,0.480089059342509,0.0,0.0,0.4125,0.767870913381162,0.3167467517697293,1.6821124704495907,0.87625,0.730830560559812,0.6403902786905352,3.4008508934075965,0.0,0.480089059342509,0.0,0.0,0.0,0.0,0.0,1.2,8.0,0.0,0.0,0.0,None,0.0,0.11,0.0,0.0
24,35,Twentyone Creek Big Sagebrush,No Meadow,249.9146028,0.17399499999999998,0.642108004631395,0.11172358226583955,27.921354685360416,0.170775,0.675180297899464,0.11530391537378097,28.816132211923286,1.0,0.403483918867155,0.403483918867155,100.83652331987247,0.7565,0.642108004631395,0.48575470550365024,121.39719428417573,0.7425,0.675180297899464,0.501321371190352,125.2875313561882,1.0,0.403483918867155,0.403483918867155,100.83652331987247,93.47583959881531,96.47139914426491,0.0,1.1999999999999997,0.0,112.17100751857835,115.76567897311786,0.0,Late Brood-Rearing,115.76567897311786,0.11,12.734224687042964,103.03145428607489
25,36,Twentyone Creek Disturbed Sagebrush,No Meadow,500.348959,0.0,0.698701726151063,0.0,0.0,0.0,0.703905823108341,0.0,0.0,0.0,0.444427132752857,0.0,0.0,0.0,0.698701726151063,0.0,0.0,0.040775000000000006,0.703905823108341,0.02870175993724261,14.360895706067245,0.0,0.444427132752857,0.0,0.0,0.0,14.360895706067245,0.0,1.2,0.0,0.0,17.233074847280694,0.0,Late Brood-Rearing,17.233074847280694,0.11,1.8956382332008763,15.337436614079817
26,37,Twentyone Creek Meadow-U,Unaltered,22.94827031,0.0,0.686800971473615,0.0,0.0,0.0,0.697107342963523,0.0,0.0,0.0,0.43816868992562,0.0,0.0,0.0,0.686800971473615,0.0,0.0,0.08850000000000001,0.697107342963523,0.06169399985227179,1.415770585115033,0.0,0.43816868992562,0.0,0.0,0.0,1.415770585115033,0.0,1.2000000000000002,8.0,0.0,13.025089383058303,0.0,Late Brood-Rearing,13.025089383058303,0.11,1.4327598321364132,11.592329550921889
27,38,Twentyone Creek Mountain Sagebrush Mix,No Meadow,142.5343219,0.0,0.70517669093441,0.0,0.0,0.0,0.703719942466072,0.0,0.0,0.0,0.436946192050573,0.0,0.0,0.0,0.70517669093441,0.0,0.0,0.026824999999999998,0.703719942466072,0.01887728745665238,2.6906613669453225,0.0,0.436946192050573,0.0,0.0,0.0,2.6906613669453225,0.0,1.2,0.0,0.0,3.228793640334387,0.0,Late Brood-Rearing,3.228793640334387,0.11,0.3551673004367826,2.873626339897604
28,39,Water,No Meadow,364.4585975,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.0,,,,None,,0.11,,
29,40,Chimney Meadow-A,Altered,154.0384046,0.18000000000000002,0.679417742831366,0.1222951937096459,18.83815652928181,0.08846037000000001,0.702729549052867,0.06216371591914977,9.575599624193455,0.0,0.20191590975151,0.0,0.0,0.2,0.679417742831366,0.13588354856627322,20.931285032535346,0.09828930000000001,0.702729549052867,0.06907079546572197,10.639555137992726,0.0,0.20191590975151,0.0,0.0,2.093128503253535,1.0639555137992716,0.0,1.2,8.0,2.5117542039042418,9.788390726953297,0.0,Late Brood-Rearing,9.788390726953297,0.11,1.0767229799648628,8.711667746988434
30,42,Snowstorm Mountains Disturbed Sagebrush 2 ,No Meadow,154.2289465,0.0,0.711593423472892,0.0,0.0,0.0,0.699369555616862,0.0,0.0,0.33,0.458586300980682,0.15133347932362506,23.34000308626223,0.0,0.711593423472892,0.0,0.0,0.20445,0.699369555616862,0.14298610564586742,22.052596437899833,0.33,0.458586300980682,0.15133347932362506,23.34000308626223,0.0,22.052596437899833,0.0,1.2,0.0,0.0,26.4631157254798,0.0,Late Brood-Rearing,26.4631157254798,0.11,2.910942729802778,23.552172995677022
31,8888,Existing,No Meadow,3.391214356626252,,0.524200402,,,,0.557546858,,,,0.227503666,,,,0.524200402,,,,0.557546858,,,,0.227503666,,,,,,1.1999999167309574,0.0,,,,None,,0.11,,
